Date,Client,Product,Quantity,Price
25/07/2020,00001 CLIENTE CONTADO,"['SILK ALMOND vainilla 946ml ', 'COCA COLA 2 L ', 'LA LUCHA torta de vainilla 500g ', 'AREL Lomo de Atun en Agua 140g/100g ', 'SILK ALMOND vainilla 946ml ', 'BEN Y JERRYS The Tonight Dough 473ml ', 'KALAN COCONUT ', 'MINALBA agua 600 ml ', 'GOOD HUMOR Giant vainilla ', 'ST MORITZ Flaquito Avell. UNIDAD ', 'ELIGE SALUDABLE nutri pollo ']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]","[1142150.0, 418571.43, 524969.83, 638650.0, 1142150.0, 2968000.0, 1142150.0, 78591.08, 686350.0, 114215.0, 1597950.0]"
25/07/2020,00001 CLIENTE CONTADO,"['4TH HEART ghee Himalayan pick salt 225g ', 'MILKA oreo 20g ']","[1, 1]","[6166550.0, 683700.0]"
25/07/2020,00001 CLIENTE CONTADO,"['CRAIZE BOLSA Seeded 4oz 113g ', 'CRAIZE BOLSA Sweet Corn 4oz 113g ', 'CRAIZE coconut Corn Crisps 113g ', 'ELIGE SALUDABLE EMPANADA ', 'NATURINAS COCO RALLADO ']","[1, 1, 1, 2, 1]","[1370050.0, 1370050.0, 1372700.0, 2284300.0, 455800.0]"
25/07/2020,00001 CLIENTE CONTADO,"['PHILADELPHIA Original BARRA 8oz ', 'COUNTRY TIME Lemonade 5LB ', 'KERRYGOLD Pure Irish Butter 8oz 227g ', 'HEINZ picnic pack 4 piezas ']","[1, 1, 3, 1]","[1597950.0, 4112800.0, 1370050.0, 5024400.0]"
25/07/2020,00001 CLIENTE CONTADO,"['KABALANCE saludable VARIAS ', 'KALAN COCONUT ', 'KALAN AMARANTH ', 'KALAN GOLDEN MILK ']","[4, 1, 1, 1]","[1597950.0, 1142150.0, 1142150.0, 1142150.0]"
25/07/2020,00001 CLIENTE CONTADO,"['ECO PAN BATATA  Varios ', 'KRAFT Singles American 24  Slices ', 'YUKERY Naranja 1.5 litros ']","[2, 1, 1]","[795000.0, 1370050.0, 598751.18]"
25/07/2020,00001 CLIENTE CONTADO,"['FINCA Yerbabuena 25G ', 'CACAO 3 Sanduchito GALLETAS / BROWNIE ', 'DANAIK Varios ', 'ECO PAN BATATA  Varios ']","[1, 2, 2, 1]","[190000.0, 914250.0, 1597950.0, 795000.0]"
25/07/2020,00001 CLIENTE CONTADO,"['BANZA Chickpeas Penne 227g ', 'NATURINAS HARINA de trigo SARRECENO 500g ', 'KALAN CRANBERRY ', 'KALAN COCONUT ', 'MUNCHIES FIT Tortas Varias ']","[2, 2, 3, 3, 1]","[2056400.0, 1142150.0, 1142150.0, 1142150.0, 1825850.0]"
25/07/2020,00001 CLIENTE CONTADO,"['LAS TIAS Tequeños de Queso 16 unid ', 'SALAR Salmon chile X KILO ', 'YOY FOODS Eritritol 500g ']","[1, 0.455, 1]","[2056400.0, 6625000.0, 1600600.0]"
25/07/2020,00001 CLIENTE CONTADO,"['KABALANCE Dulce de Leche POTE ', 'KABALANCE saludable VARIAS ', 'SALAR Salmon chile X KILO ']","[4, 8, 1.18]","[2968000.0, 1597950.0, 6625000.0]"
25/07/2020,00001 CLIENTE CONTADO,"['Coca Cola 2L Sin Calorías ', 'CACAO 3 Big Slice ']","[1, 1]","[362142.86, 1828500.0]"
25/07/2020,00001 CLIENTE CONTADO,['BREYERS Oreo 473ml '],[1],[2968000.0]
25/07/2020,00001 CLIENTE CONTADO,"['CACAO 3 Sanduchito GALLETAS / BROWNIE ', '5 Peppermint Cobalt 15 sticks ']","[2, 4]","[914250.0, 456860.0]"
25/07/2020,00001 CLIENTE CONTADO,"['TRADER JOES Waffles toasted 312g ', 'KELLOGGS Rice Krispies Treats 16 PACK ', 'CASABE REAL TIPO PASAPALO 35UND ', 'CRYSTAL LIGHT Rasberry Ice Tea 1.6oz 45g ', 'CRYSTAL LIGHT Fruit Punch 38g ', 'Natu Chips Platanitos 150g ']","[1, 1, 2, 1, 1, 2]","[2284300.0, 2284300.0, 244285.71, 1597950.0, 1370050.0, 280409.37]"
25/07/2020,00001 CLIENTE CONTADO,"['SIETE GF Tortillas Chips NACHO 5oz 142g ', 'GOOD HUMOR Giant vainilla ']","[1, 1]","[3195900.0, 686350.0]"
25/07/2020,00001 CLIENTE CONTADO,"['VGAN FRUIT Sensation 500ML ', 'GOYA MARIA COOKIES sugar free 200g ', 'KRAFT Avocado Oil Mayo 30oz 887ml ', 'KALAN CHOCOLATE ', 'KALAN BERRY MIX FRUTOS ROJOS ', 'KALAN COCONUT ']","[1, 1, 1, 1, 1, 1]","[1597950.0, 1825850.0, 2055870.0, 1142150.0, 1142150.0, 1142150.0]"
25/07/2020,00001 CLIENTE CONTADO,"['KABALANCE saludable VARIAS ', 'FROM Cauliflower Tortilla SeaSalt 4.5oz ']","[2, 1]","[1597950.0, 2053750.0]"
25/07/2020,00001 CLIENTE CONTADO,"['BEN Y JERRYS Strawberry cheesecake 4oz ', 'BEN Y JERRYS cookie dough 4oz ', 'GOOD HUMOR Chocolate Chip 4.5oz ', 'GOOD HUMOR Giant vainilla ', 'TORO NEGRO Granola Merey 100g ']","[1, 1, 1, 1, 1]","[686350.0, 686350.0, 686350.0, 686350.0, 455800.0]"
25/07/2020,00001 CLIENTE CONTADO,"['RENATA Mezcla Torta ABACAXI 400g ', 'POLAR Harina Maiz Blanco P.A.N. 1k ', 'POLAR Harina Maiz Blanco P.A.N. 1k ', 'POLAR Harina Maiz Blanco P.A.N. 1k ', 'POLAR Primor Arroz Clasico 1k ', 'POLAR Primor Arroz Clasico 1k ']","[1, 1, 1, 2, 1, 1]","[245142.86, 213181.45, 213181.45, 213181.45, 269168.13, 269168.13]"
25/07/2020,00001 CLIENTE CONTADO,['PEPSI 2 litros '],[1],[379208.4]
25/07/2020,00001 CLIENTE CONTADO,"['FUMAGE Pimientas Mixtas 1.41oz ', 'Minalba Sarkling Limon 500 CM3 ', 'TUNATUN  atun solido 140g ', 'CHEETOS Mega Puffs XXL 270ml ', 'POLAR Mavesa Mayonesa 445g ', 'POLAR Mazeite Aceite 1 Litro ', 'PUIG Delicias Maria 34g ', 'PEPSI Light 355ml LATA ']","[1, 12, 3, 2, 3, 1, 1, 1]","[1142150.0, 127846.47, 302100.0, 103367.94, 483664.61, 425970.21, 114285.71, 165064.65]"
25/07/2020,00001 CLIENTE CONTADO,"['POLAR Mavesa 500g ', 'CARBON EL ZULIA 4.5 Kilos ', 'HIELO Poiso ', 'PUIG Soda 240g ', 'PUIG Soda 240g ', 'FUNHOUSE TREATS ']","[1, 1, 2, 1, 1, 25]","[420578.48, 1370050.0, 455800.0, 221674.87, 221674.87, 113950.0]"
25/07/2020,00001 CLIENTE CONTADO,['PEPSI 2 litros '],[1],[379208.4]
26/07/2020,00001 CLIENTE CONTADO,"['TALENTI Sea Salt Caramel 473ml ', 'BEN Y JERRYS cookie dough 4oz ', 'BEN Y JERRYS Pint Slice Choco Chip 3 oz ', 'TRADER JOES Organic Coconut Sugar 454g ']","[1, 2, 2, 1]","[2284300.0, 686350.0, 686350.0, 2284300.0]"
26/07/2020,00001 CLIENTE CONTADO,['SUCREAM Chantilly 1L '],[2],[1370050.0]
26/07/2020,00001 CLIENTE CONTADO,"['ECO PAN BATATA  Varios ', 'JAMONES EL MAÑO Chorizo Vela Loncheado 8 ']","[5, 1]","[795000.0, 1370050.0]"
26/07/2020,00001 CLIENTE CONTADO,"['DANAIK Varios ', 'DAVES BREAD thin-sliced 581g ', 'ST. DALFOUR strawberry 284g ', 'KIRKLAND Organic Unsweetened vanilla 946 ', 'PHILADELPHIA Original BARRA 8oz ', 'CON LAC Calicanto Mozzarella pizza ', 'KABALANCE saludable VARIAS ', 'THE KETO TASTE Pizza Crust Pollo 12"" ', 'PIKA GRISSINIS ']","[6, 1, 1, 1, 1, 1.29, 2, 1, 1]","[1597950.0, 3882250.0, 2968000.0, 1142150.0, 1142150.0, 1597950.0, 1597950.0, 3195900.0, 911600.0]"
26/07/2020,00001 CLIENTE CONTADO,"['CRYSTAL LIGHT DECAF Lemon 6 unid ', 'ST. DALFOUR strawberry 284g ', 'ST MORITZ Choco Leche Sin Azucar 100g ', 'BAKER JOSEFS Almond Flour 16oz 454g ', 'HIGHKEY MINI COOKIES chocolate chip ', 'GOOD HUMOR Giant vainilla ', 'BEN Y JERRYS Pint Slice Choco Chip 3 oz ', 'KLONDIKE Oreo 4.5oz ', 'BARILLA GLUTEN FREE Penne 340g ', 'NATURINAS choco avellana ', 'MUNCHIES FIT Cookie Brownie ', 'MUNCHIES FIT Tortas Varias ', 'RING POP  Chupeta anillo ']","[1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2]","[1370050.0, 2968000.0, 683700.0, 3426450.0, 2284300.0, 686350.0, 686350.0, 683700.0, 1142150.0, 1597950.0, 1370050.0, 1825850.0, 458450.0]"
26/07/2020,00001 CLIENTE CONTADO,"['EXPLORE CUISINE Edamame mung bean ', 'DANAIK Varios ', 'MY PLATAIN CAKE varios 300G ', 'SIVA Musli Granola NAT/PASA/CHOCO 450gr ']","[1, 2, 2, 1]","[2284300.0, 1597950.0, 1597950.0, 2284300.0]"
26/07/2020,00001 CLIENTE CONTADO,"['COCACOLA Zero Sugar 12oz 355ml ', 'PEZ Y AMOR Pisillo de Chucho ', 'MUNCHIES FIT GALLETAS/ALFAJORES ', 'MUNCHIES FIT Tortas Varias ', 'ATUN ROJO X KILO ']","[1, 1, 2, 1, 0.365]","[230550.0, 1370050.0, 1142150.0, 1825850.0, 7080800.0]"
26/07/2020,00004 LUIS FELIPE BLANCO,"['BEN Y JERRYS Choco Fudge Brownie 473ml ', 'SKITTLES Original 2.17oz 61.5G ', 'JAMONES EL MAÑO Jamon Serrano 100g ']","[1, 2, 1]","[2968000.0, 458450.0, 1597950.0]"
26/07/2020,00001 CLIENTE CONTADO,['ECO PAN BATATA  Varios '],[1],[795000.0]
26/07/2020,00001 CLIENTE CONTADO,"['DORITOS wonder woman 145g ', 'TOSTITOS Original 400g ', 'POLAR Harina Maiz Blanco P.A.N. 1k ', 'COCA COLA 2 L ', 'FUNHOUSE TREATS ']","[1, 1, 2, 1, 1]","[215335.49, 295365.04, 213181.45, 418571.43, 113950.0]"
26/07/2020,00001 CLIENTE CONTADO,"['RENATA water limon 115g ', 'NATU CHIPS Ondulados 245g ', 'PEPSI 2 litros ', 'ST MORITZ Choco Leche Sin Azucar 100g ', 'PLUMROSE Salchicha Wieners LARGA 12unid ', 'PUIG Chocolate Cooky Chips 200g ', 'ECO PAN BATATA  Varios ']","[3, 1, 1, 1, 1, 1, 2]","[144857.14, 510352.73, 379208.4, 683700.0, 911600.0, 232758.62, 795000.0]"
26/07/2020,00001 CLIENTE CONTADO,"['KRAFT Singles American 24  Slices ', 'ECO PAN BATATA  Varios ', 'MI BELA DULCERIA Torta Redonda PEQ. ', 'JAMONES EL MAÑO Salami Loncheado 80g ']","[1, 1, 1, 1]","[1370050.0, 795000.0, 3195900.0, 1370050.0]"
26/07/2020,00001 CLIENTE CONTADO,"['LA PASTOREÑA Descremada 1L ', 'BLUE DIAMOND Almond Breeze Choco 32oz ']","[3, 1]","[386900.0, 1370050.0]"
26/07/2020,00001 CLIENTE CONTADO,"['LA GUANOTA Mozzarella 330g ', 'ANANKE queso cabra Miel y nueces 200g ', 'VIRGILIO Italiano da sempre X kilo ']","[1, 1, 0.245]","[1142150.0, 1364750.0, 9137200.0]"
26/07/2020,00001 CLIENTE CONTADO,"['TALENTI Salted caramel truffle 11,4oz ']",[1],[2284300.0]
26/07/2020,00001 CLIENTE CONTADO,"['NARU polvo para hornear 106g ', 'COCONUT SECRET Flour 454g ', 'CON LAC Calicanto Mozzarella pizza ', 'CONLAC Calicanto Bocconcini ', 'MEGA FISH camarones pelados X KILO ', 'MIJAO SEEDS Merey  CON/SIN sal ', 'CACAO 3 Sanduchito GALLETAS / BROWNIE ']","[1, 1, 1.285, 1, 0.5, 1, 2]","[455800.0, 3426450.0, 1597950.0, 1142150.0, 4014750.0, 1597950.0, 914250.0]"
26/07/2020,00001 CLIENTE CONTADO,"['BEN Y JERRYS Strawberry cheesecake 4oz ', 'BEN Y JERRYS Chocolate fudge brownie 4oz ', 'BEN Y JERRYS Strawberry cheesecake 4oz ', 'BEN Y JERRYS cookie dough 4oz ', 'KABALANCE saludable VARIAS ']","[1, 1, 1, 1, 1]","[686350.0, 710200.0, 686350.0, 686350.0, 1597950.0]"
26/07/2020,00001 CLIENTE CONTADO,"['TRADER JOES apple cider vinegar 500ml ', 'CACAO 3 Sanduchito GALLETAS / BROWNIE ']","[1, 1]","[1597950.0, 914250.0]"
26/07/2020,00001 CLIENTE CONTADO,"['PHILADELPHIA Original BARRA 8oz ', 'KELLOGGS Rice Krispies M Ms  22g ', 'MACKNIGHT scottish smoked salmon 227g ', 'KIND  caramel almond y sea salt 40g ']","[1, 1, 1, 1]","[1142150.0, 227900.0, 3882250.0, 686350.0]"
26/07/2020,00001 CLIENTE CONTADO,['KRAFT Singles American 24  Slices '],[1],[1370050.0]
26/07/2020,00001 CLIENTE CONTADO,"['LOTUS Biscoff Cookie Butter 14.1oz 400g ', 'SRIRACHA HOT Chili Sauce 28oz 740ml ', 'SMUCKERS Sugar Free Breakfast Syrup 14.o ', 'KRAFT Singles American 24  Slices ']","[1, 1, 1, 1]","[2056400.0, 2053750.0, 1825850.0, 1370050.0]"
26/07/2020,00001 CLIENTE CONTADO,"['SMARTFOOD White Cheddar 17oz 481.9g ', 'SKINNY POP 14OZ 397g ', 'NATURES CHARM coconut milk 400ml ', 'PEPSI Light 2 litros ']","[1, 1, 1, 1]","[3195900.0, 3426450.0, 1142150.0, 396499.68]"
26/07/2020,00001 CLIENTE CONTADO,"['BREYERS Oreo 473ml ', 'RAYS Original BBQ Sauce No sugar 524g ', 'ST. DALFOUR strawberry 284g ', 'KLONDIKE Oreo 4.5oz ', 'CACAO 3 Sanduchito GALLETAS / BROWNIE ', 'HAAGEN DAZS Individual ', 'BOTTEGA Strip Steak Prime 24oz X KILO ', 'BOTTEGA Usda Prime Porterhouse 42oz ']","[1, 1, 1, 1, 1, 1, 0.725, 1.225]","[2968000.0, 1597950.0, 2968000.0, 683700.0, 914250.0, 686350.0, 16445900.0, 13936350.0]"
26/07/2020,00013 MERMA,"['QUAKER Caramel  0.91oz 26g ', 'KIWIS X KILO ']","[1, 0.7]","[455800.0, 1828500.0]"
26/07/2020,00001 CLIENTE CONTADO,"['TRUVIA Naturally Sweet Stevia Leaf 160g ', 'BEN Y JERRYS Pint Slice Choco Chip 3 oz ']","[1, 2]","[3195900.0, 686350.0]"
26/07/2020,00001 CLIENTE CONTADO,"['MENTOS Mint 1.32oz 37.5g ', 'BREYERS Natural Vanilla 473ml ', 'KRAFT Singles American 24  Slices ']","[1, 1, 1]","[456860.0, 2968000.0, 1370050.0]"
26/07/2020,00001 CLIENTE CONTADO,"['KALAN COCONUT ', 'PELAOS VARIOS 250g ']","[1, 1]","[1142150.0, 2740100.0]"
26/07/2020,00001 CLIENTE CONTADO,"['BOBS KOMBUCHA Sabor Varios 485ml ', 'COCACOLA Zero Sugar 12oz 355ml ', 'WATERLOO Sparkling Water Lime 355ml ', 'BANZA Chickpeas rotini 8OZ 227G ', 'BANZA Chickpeas rotini 8OZ 227G ', 'LAKANTO monkfruit sweetener classic 235g ']","[1, 1, 1, 1, 1, 1]","[911600.0, 230550.0, 227900.0, 1597950.0, 1597950.0, 3198550.0]"
26/07/2020,00001 JUAN SAAVEDRA,"['LA REAL WRAPS Original 15oz 425.24g ', 'CASCADIAN FARM Blueberries 1.81kg ', 'ANANKE Caprigurt Strawberry 430g ', 'ANANKE Caprigurt  Cambur y Fresa 430g ']","[1, 1, 1, 1]","[1372700.0, 7995050.0, 1597950.0, 1597950.0]"
26/07/2020,00001 CLIENTE CONTADO,"['GOOD HUMOR Giant vainilla ', 'LA GUANOTA Bocconcini 450g ', 'LAS TIAS Tequeños Queso 40 unid ', 'HIELO Poiso ', 'MINALBA agua 600 ml ']","[6, 1, 2, 1, 1]","[686350.0, 1370050.0, 4112800.0, 455800.0, 78591.08]"
26/07/2020,00001 CLIENTE CONTADO,"['KLONDIKE Oreo 4.5oz ', 'KLONDIKE Oreo 4.5oz ', 'CRYSTAL LIGHT DECAF Lemon 6 unid ', 'CRYSTAL LIGHT DECAF Lemon 6 unid ', 'DICKINSONS sugar free Strawberry  8oz ', 'BIMBO Pan Artesano 500g ', 'CASTELLO danes camembert 125g ', 'CASTELLO danes camembert 125g ', 'CHOC ZERO Maple Syrup 12oz 340g ', 'PHILADELPHIA Original BARRA 8oz ', 'PHILADELPHIA Original BARRA 8oz ', 'PHILADELPHIA Original BARRA 8oz ', 'NATURINAS Mermelada de Mora 200g ', 'KABALANCE saludable VARIAS ']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5]","[683700.0, 683700.0, 1370050.0, 1370050.0, 3426450.0, 570200.0, 1597950.0, 1597950.0, 2968000.0, 1142150.0, 1142150.0, 1142150.0, 1142150.0, 1597950.0]"
26/07/2020,00001 CLIENTE CONTADO,"['MEMBERS MARK artichoke in wather 950G ', 'MINALBA Sárkling 500cm3 ', 'CACAO 3 Sanduchito GALLETAS / BROWNIE ']","[1, 1, 3]","[2284300.0, 127846.47, 914250.0]"
26/07/2020,00001 CLIENTE CONTADO,['MUNCHIES FIT GALLETAS/ALFAJORES '],[1],[1142150.0]
26/07/2020,00001 CLIENTE CONTADO,"['KRAFT Singles American 24  Slices ', 'MILKA caramel 20g ']","[1, 1]","[1370050.0, 683700.0]"
26/07/2020,00001 CLIENTE CONTADO,['FERRERO ROCHER Pack 3 1.3oz '],[1],[1142150.0]
26/07/2020,00001 CLIENTE CONTADO,"['SWEET BABY RAYS honey bbcue sauce 1.13kg ', 'ANANKE queso cabra Miel y nueces 200g ', 'GOLDEN Kolita 2 litros ']","[1, 1, 1]","[2053750.0, 1364750.0, 396499.68]"
26/07/2020,00001 CLIENTE CONTADO,"['SILK ALMOND vainilla 946ml ', 'BLUE DIAMOND Almond Breeze Choco 32oz ', 'DLIMON Puro Limon 350ml ', 'DLIMON Puro Limon 350ml ', 'KALAN CHOCOLATE ', 'FINCA Yerbabuena 25G ', 'FINCA Yerbabuena 25G ', 'KABALANCE saludable VARIAS ']","[1, 1, 1, 1, 12, 1, 1, 4]","[1142150.0, 1370050.0, 911600.0, 911600.0, 1142150.0, 190000.0, 190000.0, 1597950.0]"
26/07/2020,00001 CLIENTE CONTADO,"['FOOD TO LIVE Chinese Hemp 454g ', 'DANAIK Varios ']","[1, 2]","[4338050.0, 1597950.0]"
26/07/2020,00001 CLIENTE CONTADO,"['DANAIK Varios ', 'SMUCKERS Sugar free Strawberry 361g ', 'SMUCKERS Sugar Free Breakfast Syrup 14.o ']","[1, 1, 1]","[1597950.0, 1825850.0, 1825850.0]"
26/07/2020,00001 CLIENTE CONTADO,"['LA REAL WRAPS Sun Dried Tom 15oz 425.24g ', 'DODONI Crumbled Feta Cheese 142g ', 'KALAN CHOCOLATE ', 'KALAN NUT ', 'KALAN CRANBERRY ', 'LA MILANESA milanesa de pollo 400g ', 'LA MILANESA milanesa de carne 400g ', 'LA MILANESA las mozzarellas 250g ', 'LIBELULAS Pan Perro ', 'MUNCHIES FIT Cookie Brownie ', 'COCACOLA Zero Sugar 12oz 355ml ']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 35]","[1370050.0, 1142150.0, 1142150.0, 1142150.0, 1142150.0, 1828500.0, 2284300.0, 2284300.0, 1142150.0, 1370050.0, 230550.0]"
26/07/2020,00001 CLIENTE CONTADO,"['DAVES Bread Killer Good Seed 765G ', 'DELIAS BAKERY Pan Sandwich ', 'DANAIK Varios ', 'BOTTEGA Sirloin Flap Steak 18oz X KILO ']","[1, 1, 1, 0.54]","[4796500.0, 662500.0, 1597950.0, 13250000.0]"
26/07/2020,00001 CLIENTE CONTADO,['PEPSI 2 litros '],[1],[379208.4]
26/07/2020,00001 CLIENTE CONTADO,['NORDIC RESERVE gravadlax 4oz '],[1],[2284300.0]
26/07/2020,00001 CLIENTE CONTADO,['NARU Pistachos tostados son sal 400g '],[1],[2512200.0]
26/07/2020,00001 CLIENTE CONTADO,"['CRYSTAL LIGHT Rasberry Ice Tea 1.6oz 45g ', 'CRYSTAL LIGHT DECAF Lemon 6 unid ', 'CRYSTAL LIGHT Fruit Punch 38g ']","[1, 1, 1]","[1597950.0, 1370050.0, 1370050.0]"
26/07/2020,00001 TELECTRONICA VALERO C.A.,"['MEGA FISH Mejillones con concha X KILO ', 'ST MORITZ Flaquito Avell. UNIDAD ']","[0.495, 1]","[2053750.0, 114215.0]"
26/07/2020,0000011 ASHLEY,"['MUNCHIES FIT GALLETAS/ALFAJORES ', 'COCACOLA Zero Sugar 12oz 355ml ', 'KALAN CHOCOLATE ', '7up LATA 355CM3 ']","[1, 2, 1, 1]","[1142150.0, 230550.0, 1142150.0, 174367.42]"
26/07/2020,00001 CLIENTE CONTADO,['MAGNUM Almond Mandorle 4 440ml '],[2],[2284300.0]
26/07/2020,00001 CLIENTE CONTADO,"['DANAIK Varios ', 'SANTA CRUZ queso de cabra ', 'Coca Cola 2L Sin Calorías ']","[1, 1, 1]","[1597950.0, 2512200.0, 362142.86]"
26/07/2020,00001 CLIENTE CONTADO,"['KABALANCE Dulce de Leche POTE ', 'KABALANCE saludable VARIAS ', 'KALAN COCONUT ']","[1, 1, 1]","[2968000.0, 1597950.0, 1142150.0]"
26/07/2020,00001 CLIENTE CONTADO,"['GOOD HUMOR Giant vainilla ', 'KALAN NUT ', 'FUMAGE Sal Rosada 3.5oz ', 'NATURINAS mermelada de fresa 200g ', 'SILK ALMOND vainilla 946ml ', 'TRADER JOES  waffles toasted G/F 312g ']","[2, 1, 1, 1, 1, 1]","[686350.0, 1142150.0, 1142150.0, 914250.0, 1142150.0, 2284300.0]"
26/07/2020,00001 CLIENTE CONTADO,['PEPSI 2 litros '],[1],[379208.4]
26/07/2020,00001 CLIENTE CONTADO,"['OREO 2 Cookies Golden 0.78oz 22g ', 'OREO Mini 42g ', 'HAAGEN DAZS Individual ', 'BEN Y JERRYS Chocolate fudge brownie 4oz ', 'BEN Y JERRYS Strawberry cheesecake 4oz ', 'GOOD HUMOR Chocolate Chip 4.5oz ']","[3, 2, 2, 1, 1, 2]","[227900.0, 683700.0, 686350.0, 710200.0, 686350.0, 686350.0]"
26/07/2020,00001 CLIENTE CONTADO,"['KIRKLAND Organic Unsweetened vanilla 946 ', 'KALAN CHOCOLATE ', 'KALAN AMARANTH ', 'KABALANCE Dulce de Leche POTE ', 'KRAFT Singles American 24  Slices ', 'CRYTAL LIGHT Fruit Punch 0.9 OZ ']","[1, 1, 1, 1, 1, 1]","[1142150.0, 1142150.0, 1142150.0, 2968000.0, 1370050.0, 1372700.0]"
26/07/2020,00001 CLIENTE CONTADO,"['TERRA Original Sea Salt 15oz 425g ', 'Mc Ilhenny TABASCO Chipotle 5oz ', 'GATORADE Ferce Mora 500ml ']","[1, 1, 1]","[4112800.0, 1828500.0, 161667.07]"
26/07/2020,00001 CLIENTE CONTADO,"['GOOD HUMOR Giant vainilla ', 'MEMBERS MARK artichoke in wather 950G ', 'VIRGILIO Italiano da sempre X kilo ', 'TABASCO Original flavor 2 oz 59 ml ']","[1, 1, 0.27, 1]","[686350.0, 2284300.0, 9137200.0, 1370050.0]"
26/07/2020,00001 CLIENTE CONTADO,"['FRIED PORK RINDS Orig 16oz 453g ', 'HEINZ No Sugar Added Tomato 13oz 369g ', 'TRADER JOES Everything But The Elote 65g ', 'JOI Almond 15oz ', 'ARTE CARNE Carpaccio Carne 5 unid ', 'CASCADIAN FARM Blueberries 1.81kg ', 'TERRA Exotic potato Sea salt 155g ', 'QUAKER Buttermilk Ranch 0.67oz 19g ', 'QUAKER Cheddar Rice Crisps 0.67oz 19g ', 'SILK ALMOND vainilla 946ml ', 'SIETE GF Tortillas Chips NACHO 5oz 142g ', 'CHOC ZERO Caramel SYRUP 12oz 340g ', 'CHOC ZERO Chocoltate Syrup 12oz 340g ', 'NATURINAS Goma Xanthan 150g ', 'ALTAGUA Coco rallado ']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[3655145.0, 1599010.0, 1142150.0, 6625000.0, 4110150.0, 7995050.0, 1597950.0, 455800.0, 455800.0, 1142150.0, 3195900.0, 2968000.0, 2968000.0, 683700.0, 1597950.0]"
26/07/2020,00001 CLIENTE CONTADO,"['LIPTON Te Verde 500ml ', 'KABALANCE saludable VARIAS ', 'MIJAO turron de merey ', 'NATURINAS Avellanas Tostadas 100g ', 'COCACOLA Zero Sugar 12oz 355ml ', 'IL GRLLO EXPRESS Grisinis ', 'ARAUAK GERMINADOS ']","[1, 1, 1, 1, 1, 1, 1]","[165178.81, 1597950.0, 455800.0, 911600.0, 230550.0, 1370050.0, 1142150.0]"
26/07/2020,00001 CLIENTE CONTADO,"['VEGGIE Straws Sea Salt 1oz 28g ', 'KABALANCE Dulce de Leche POTE ', 'KALAN AMARANTH ', 'KALAN AMARANTH ', 'NATURINAS Queso Crema 200g ', 'LIBELULAS Base Pizza ']","[1, 1, 1, 1, 2, 2]","[455800.0, 2968000.0, 1142150.0, 1142150.0, 1142150.0, 683700.0]"
26/07/2020,00001 CLIENTE CONTADO,"['SIMPLE MILLS Almond flour crackers 8,5oz ', 'BEN  Y JERRYS Chunky Monkey 473ml ', 'KERRYGOLD Pure Irish Butter 8oz 227g ', 'PHILADELPHIA Original BARRA 8oz ', 'KRAFT Singles American 24  Slices ', '504 BASE PIZZA 5 UNI 800 GRS ']","[1, 1, 2, 2, 2, 1]","[4112800.0, 2968000.0, 1370050.0, 1142150.0, 1370050.0, 1597950.0]"
26/07/2020,00001 CLIENTE CONTADO,['NATURINAS curcuma '],[1],[455800.0]
26/07/2020,00001 CLIENTE CONTADO,"['PROMOS Macaroni and cheese 177g ', 'COCA COLA LATA 355ml ', 'LOTUS Biscoff 8.8oz ', 'HAAGEN DAZS Individual ']","[2, 2, 1, 2]","[455800.0, 166904.76, 1590000.0, 686350.0]"
26/07/2020,00001 CLIENTE CONTADO,"['NATURES CHARM coconut whipping 400ml ', 'TRUVIA 400 PACKETS  CAJA ', 'CRAIZE BOLSA Roasted Corn 4oz 113g ', 'TALENTI Cold Brew Coffee 473ml ', 'TRADER JOES All Purpose Flour 454g ', 'DOLOMIA Carbonated S Water 25.4oz 750ml ', 'KALAN NUT ', 'KALAN AMARANTH ', 'KALAN COCONUT ', 'KALAN CRANBERRY ', 'KALAN COCONUT ', 'KALAN GOLDEN MILK ', 'NATURES CHARM Coconut Milk 11.25oz 320g ', 'EL ENCANTO Hamb CERDO RELLENA ', 'DANAIK Varios ', 'EN ENCANTO Tequeño de golfeado ', 'KABALANCE saludable VARIAS ', 'CACAO 3 Sanduchito GALLETAS / BROWNIE ', 'ALTAGUA leche de coco ', 'ALTAGUA Agua de Coco 500ml ']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]","[1372700.0, 7995050.0, 1370050.0, 2284300.0, 2284300.0, 1142150.0, 1142150.0, 1142150.0, 1142150.0, 1142150.0, 1142150.0, 1142150.0, 1825850.0, 2284300.0, 1597950.0, 2053750.0, 1597950.0, 914250.0, 1370050.0, 683700.0]"
26/07/2020,00001 CLIENTE CONTADO,['TALENTI Sea Salt Caramel 473ml '],[1],[2284300.0]
26/07/2020,00001 CLIENTE CONTADO,"['CACAO 3 Big Slice ', 'MONSERRATINA Chorizo con Queso Jalapeño ']","[1, 1]","[1828500.0, 683700.0]"
